"article_id"|"article_url"|"article_authors"|"article_text"|"article_headline"|"publication_timestamp"|"article_categories"
"69878324"|"https://timesofindia.indiatimes.com/world/europe/vladimir-putin-says-use-of-us-force-against-iran-would-be-disaster/articleshow/69878324.cms"|"[PTI]"|"MOSCOW: Russian President Vladimir Putin on Thursday said any use of force by the US against Iran would lead to disaster as tensions escalate between Washington and Tehran. ""The US says it does not rule out the use of force... This would be a disaster for the region,"" Putin said during an annual televised phone-in with screened questions posed by Russian viewers. ""It would lead to a surge in violence and an increase in the number of refugees,"" he said, adding that the consequences of intervention would be ""difficult to calculate"". Moscow has backed Tehran in its stand off with the United States since Washington pulled out of an international 2015 nuclear agreement with Iran last year. Putin repeated Russia's insistence that sanctions against Iran are ""unreasonable"". The comment comes at a time of growing antagonism between Iran and the US following two waves of still unexplained attacks on Gulf shipping, which Washington has blamed on Tehran. Iran has denied any involvement and hinted that the US might have orchestrated them itself to provide a pretext for the use of force against the Islamic republic. On Thursday tensions also heightened after the Pentagon confirmed that Iranian forces had shot down a US naval surveillance drone. The US has insisted the aircraft was in international air space but Iran has said the drone had violated Iranian airspace. (AFP) ZH ZH Download The Times of India News App for Latest World News."|"Vladimir Putin says use of US force against Iran would be 'disaster'"|"Thu Jun 20 20:37:00 CEST 2019"|"[world]"
"69892371"|"https://timesofindia.indiatimes.com/world/middle-east/gave-2-warnings-before-downing-us-drone-iran/articleshow/69892371.cms"|"[AFP]"|"TEHRAN: Iran gave two warnings before downing a US reconnaissance drone over the Gulf of Oman, the commander of the aerospace arm of the country's elite Revolutionary Guards said on Friday. ""Twice we... sent warnings,"" Brigadier General Amirali Hajizadeh told state television. Hajizadeh said that even pilotless drones, like the one shot down on Thursday, had systems to relay warnings and other communications to their operators thousands of kilometres (miles) away in the United States. ""This aircraft possesses a system which allows it to relay the signals and information it receives to its own central system,"" he said. ""Unfortunately, when they failed to reply and the army gave a second appeal at 3:55 am (2325 GMT Wednesday) and they kept on getting nearer and the aircraft made no change to its trajectory, at 4:05 am (2335 GMT) we were obliged to shoot it down."" Hajizadeh stressed that the order was given only after the aircraft had entered Iranian airspace. Thursday's downing -- which Washington insists was above international waters -- has seen tensions between the two countries spike further after a series of attacks on tankers the US has blamed on Iran. Download The Times of India News App for Latest World News."|"Gave 2 warnings before downing US drone: Iran"|"Fri Jun 21 17:38:00 CEST 2019"|"[world]"
"69883297"|"https://timesofindia.indiatimes.com/world/us/us-has-no-plans-to-cap-h-1b-work-visa-programme-state-department/articleshow/69883297.cms"|"[Reuters]"|"WASHINGTON: The Trump administration has no plans to cap H-1B work visas for nations that force foreign companies to store data locally, the state department said on Thursday. Reuters reported on Wednesday that the United States had told India it was considering restricting the H-1B visa programmes for countries with the data storage requirement. The H-1B programme issues US visas to skilled foreign workers. US mulling 15% cap on H-1B visa for Indians ""The Trump Administration has no plans to place caps on H-1B work visas for nations that force foreign companies to store data locally,"" a state department spokeswoman said in a statement in response to the Reuters article. While an administration's ""Buy American Hire American"" executive order calls for a broad review of US worker visa programs, including the H-1B programme, it was not targeted at a specific country, the spokeswoman said. It is ""completely separate from our ongoing discussions with India about the importance of ensuring the free flow of data across borders,"" the spokeswoman added. Earlier on Thursday, India said it was in talks with the United States on H-1B visas, but foreign ministry spokesman Raveesh Kumar told a news conference: ""We have not heard anything officially from the US government"" on capping such permits for Indians. US secretary of state Mike Pompeo is scheduled to visit New Delhi next week for talks that will include areas of disagreement between the two countries over trade. H-1B cap for India? It’s not easy and may need approval by US Congress, say experts Two senior Indian officials told Reuters on Wednesday they had been briefed last week on a US plan to cap the number of H-1B visas given annually to Indians at between 10% and 15% of the total number issued. There is no country-specific limit on the 85,000 H-1B work visas the United States issues every year, and an estimated 70% of them go to Indians. In Video:No communication on H-1B visa cap from US: Commerce ministry Download The Times of India News App for Latest Business News."|"US has no plans to cap H-1B work visa programme: State department"|"Fri Jun 21 09:25:00 CEST 2019"|"[world]"
"69902590"|"https://timesofindia.indiatimes.com/world/middle-east/iran-says-it-will-respond-firmly-to-any-us-threat/articleshow/69902590.cms"|"[Reuters]"|"DUBAI: Iran said on Saturday it would respond firmly to any US threat against it, the semi-official Tasnim news agency reported, amid escalating tension between Tehran and Washington over the shooting down of an unmanned US drone by the Islamic Republic. On Thursday, an Iranian missile destroyed a US Global Hawk surveillance drone. Tehran said the drone was shot down over its territory and Washington said it had occurred in international airspace. US President Donald Trump said on Friday he aborted a military strike to retaliate against Iran's downing of the US drone because it could have killed 150 people, and signalled he was open to talks with Tehran. Trump orders strike on Iran, stops it with 10 mins to go Iran has vowed to defend its borders. ""Regardless of any decision they (US officials) make ... we will not allow any of Iran's borders to be violated. Iran will firmly confront any aggression or threat by America,"" foreign ministry spokesman Abbas Mousavi told Tasnim. Gave 2 warnings before downing US drone: Iran Worries about a confrontation between Iran and the United States have mounted despite Trump saying that he has no appetite to go to war with Iran. Tehran has also said it is not seeking a war but has warned of a ""crushing"" response if attacked. ""Powder keg"" ""Any mistake by Iran's enemies, in particular America and its regional allies, would be like firing at a powder keg that will burn America, its interests and its allies to the ground,"" the senior spokesman of Iran's Armed Forces, Abolfazl Shekarchi, told Tasnim on Saturday. The United States and Iran's main regional rival Saudi Arabia have blamed Iran for attacks on two oil tankers last week in the Gulf of Oman and on four tankers off the United Arab Emirates on May 12, both near the strategic Strait of Hormuz, a major conduit for global oil supplies. Iran has denied any involvement in those incidents. Tensions began to worsen significantly when Trump pulled out of a 2015 nuclear deal between Iran and six powers and reimposed sanctions on the country. The sanctions had been lifted under the pact in return for Tehran curbing its nuclear programme. Iran has threatened to breach the deal if the European signatories to the deal fail to salvage it by shielding Tehran from US sanctions. ""The Europeans will not be given more time beyond July 8 to save the deal,"" Mousavi said, referring to Iran's deadline of 60 days that Tehran announced in May. Download The Times of India News App for Latest World News."|"Iran says it will respond firmly to any US threat"|"Sat Jun 22 15:25:00 CEST 2019"|"[world]"
"69895499"|"https://timesofindia.indiatimes.com/world/middle-east/trump-says-he-called-off-iran-strike-fearing-casualties-in-disproportionate-response/articleshow/69895499.cms"|"[Chidanand Rajghatta, TNN]"|"WASHINGTON: US President Donald Trump said on Friday that he called off an imminent retaliatory strike against Iran ten minutes before launch because one of his generals told him it would kill 150 people, which he felt, would have been a disproportionate response to Tehran’s downing of an unmanned American drone. “We were cocked & loaded to retaliate last night on 3 different sights when I asked, how many will die. 150 people, sir, was the answer from a General. 10 minutes before the strike I stopped it, not proportionate to shooting down an unmanned drone,” Trump tweeted in an extraordinary public exposition of tensions with Iran that many observers fear is sliding towards yet another war in the region. ....On Monday they shot down an unmanned drone flying in International Waters. We were cocked & loaded to retaliate… https://t.co/raUb2Tm27P &mdash; Donald J. Trump (@realDonaldTrump) 1561122197000 “I am in no hurry, our Military is rebuilt, new, and ready to go, by far the best in the world. Sanctions are biting & more added last night. Iran can NEVER have Nuclear Weapons, not against the USA, and not against the WORLD!” Trump added, continuing his administration’s position that Tehran has not given up its pursuit of nuclear weapons as envisaged under a nuclear deal with Iran that his predecessor Barack Obama had engineered with support from European allies. Outlining the hardline position that critics say takes its cue from a like-minded hardline constituency in Israel, Trump accused Obama of making a “desperate and terrible deal with Iran.” Obama, he alleged, “gave them 150 Billion Dollars plus I.8 Billion Dollars in CASH! Iran was in big trouble and he bailed them out. Gave them a free path to Nuclear Weapons, and SOON.” ....proportionate to shooting down an unmanned drone. I am in no hurry, our Military is rebuilt, new, and ready to… https://t.co/P6Wp3wybdZ &mdash; Donald J. Trump (@realDonaldTrump) 1561122198000 “Instead of saying thank you, Iran yelled.....Death to America. I terminated deal, which was not even ratified by Congress, and imposed strong sanctions. They are a much weakened nation today than at the beginning of my Presidency, when they were causing major problems throughout the Middle East. Now they are Bust!” he claimed. The US President’s tirade came even as he dialed down talk of war in a message to Iran routed through Oman and sought talks with Tehran, which warned that any attack against it will have regional and international consequences. In earlier remarks at the White House, Trump was exculpatory towards the Iranian leadership, saying the unmanned US drone may have been shot down in error by someone who was acting ""loose and stupid,” possibly a general, and he had a ""big, big feeling"" that someone made a mistake. ""We didn't have a man or woman in the drone. It would have made a big, big difference,"" Trump said, adding, ""This country will not stand for it, that I can tell you."" Iran though claimed the US drone was in its territory and that it in fact it had issued two warnings to the Americans before shooting the spy plane down eight miles from its shores. Trump met with congressional leaders - many of whom are leery of the perceived US warmongering - at the White House on Thursday afternoon. House Speaker Nancy Pelosi, Senate Minority leader Chuck Schumer, Senate Majority Leader Mitch McConnell were among those who attended the meeting, which comes amid a reckoning that only Congress is mandated to declare war and Trump has get legislative approval before ordering a full-fledged war. ""The president may not intend to go to war here, but we are worried that he and the administration may bumble into a war. We told the room that the Democratic position is that Congressional approval must be required before funding any conflict in Iran,"" Schumer said. Several Democrats excoriated Trump for a reckless, erratic, and incoherent Iran policy, referring to his penchant for TV reality shows. ""A war with Iran would be a disaster and lead to endless conflict in the region. Congress must assert its constitutional authority and stop Trump from going to war,"" tweeted Presidential aspirant Bernie Sanders. Download The Times of India News App for Latest World News."|"Trump orders strike on Iran, stops it with 10 mins to go"|"Sat Jun 22 01:36:00 CEST 2019"|"[world]"
"69916070"|"https://timesofindia.indiatimes.com/world/middle-east/iran-warns-war-would-spread-across-gulf-threaten-us-troops/articleshow/69916070.cms"|"[Reuters]"|"DUBAI/WASHINGTON: Any conflict in the Gulf region may spread uncontrollably and threaten the lives of US troops, a senior Iranian military commander said on Sunday after US President Donald Trump said he would impose further sanctions on the Islamic Republic. While flagging more sanctions, Trump had also said on Saturday he wanted to make a deal to bolster Iran's economy in an apparent move to defuse tensions following the shooting down of an unmanned US drone this week by the Islamic Republic. Trump has said he aborted a military strike to retaliate for Iran's downing of the drone because it could have killed 150 people. ""Neither Iran nor any other hostile actor should mistake US prudence and discretion for weakness. No one has granted them a hunting license in the Middle East,"" US National Security Adviser John Bolton said on Sunday during a visit to Israel. Iran has said it would respond firmly to any threat against it and warned on Sunday of the risks of a military confrontation. ""If a conflict breaks out in the region, no country would be able to manage its scope and timing,"" Major General Gholamali Rashid said, according to the semi-official news agency Fars. ""The American government must act responsibly to protect the lives of American troops by avoiding misconduct in the region."" Tensions in the region began to worsen significantly when Trump pulled out of a 2015 nuclear deal between Iran and six powers and reimposed sanctions on the country. The sanctions had been lifted under the pact in return for Tehran curbing its nuclear programme. Iran is feeling the effects of the sanctions, Bolton told reporters, adding Iran would never be allowed nuclear weapons. ""Iran's continued pursuit of nuclear weapons, its threats to exceed the limits set in the failed Iran nuclear deal in the coming days ... are not signs of a nation seeking peace,"" Bolton said. ""Sanctions are biting, and more added last night,"" he said. ""Iran can never have nuclear weapons - not against the USA. and not against the world."" US ally Israel, which has itself long threatened strikes against Iran's disputed nuclear programme, signalled backing for Trump's stance. ""With all due respect to the fact that 150 Iranians were spared a cruel fate, the real major thing is the American policy (which) absolutely serves the interests of the world and of Israel in preventing Iran from getting nuclear weaponry,"" Regional Cooperation Minister Tzachi Hanegbi told Israel Radio. Nuclear deadline running out Tensions in the Gulf can only be addressed politically and priority should be de-escalation and dialogue, a senior United Arab Emirates official said on Sunday. ""Crisis long in the making requires collective attention; primarily to de-escalate and to find political solutions through dialogue and negotiations,"" Minister of State for Foreign Affairs Anwar Gargash said in a Twitter post. Iran may further scale back compliance with its nuclear deal in two weeks unless European countries shield it from US sanctions through a trade mechanism, the head of Tehran's Strategic Council on Foreign Relations said. ""If Europeans don't take measures within the 60-day deadline (announced by Iran in May), we will take new steps,"" the semi-official news agency ISNA quoted Kamal Kharazi, a former foreign minister, as saying. ""It would be a positive steps if they put resources in (the planned European trade mechanism) Instex and ...make trade possible,"" Kharazi said. ""We have to see in the next two week whether they only make promises or they take practical steps."" Kharazi was speaking after meeting Britain’s Middle East minister Andrew Murrison, who visited Tehran for ""frank and constructive"" talks and to call for urgent de-escalation in the region, according to the Foreign Office. Meanwhile, Iranian lawmakers chanted ""Death to America"" during a parliament session on Sunday after a speaker accused the United States of being the ""real world terrorist"". ""America is the real terrorist in the world by spreading chaos in countries, giving advanced weapons to terrorist groups, causing insecurity, and still it says 'Come, let's negotiate',"" the parliament's deputy speaker, Masoud Pezeshkian, said at the start of a session broadcast live on state radio. ""Death to America,"" chanted many lawmakers. The chants, often repeated since the 1979 Islamic revolution which toppled the US-backed Shah, came weeks after Trump said in a US television interview: ""They (Iranians) haven't screamed 'death to America' lately."" Download The Times of India News App for Latest World News."|"Iran warns war would spread across Gulf, threaten US troops"|"Sun Jun 23 19:26:00 CEST 2019"|"[world]"
"69916070"|"https://timesofindia.indiatimes.com/world/middle-east/iran-warns-war-would-spread-across-gulf-threaten-us-troops/articleshow/69916070.cms"|"[Reuters]"|"DUBAI/WASHINGTON: Any conflict in the Gulf region may spread uncontrollably and threaten the lives of US troops, a senior Iranian military commander said on Sunday after US President Donald Trump said he would impose further sanctions on the Islamic Republic. While flagging more sanctions, Trump had also said on Saturday he wanted to make a deal to bolster Iran's economy in an apparent move to defuse tensions following the shooting down of an unmanned US drone this week by the Islamic Republic. Trump has said he aborted a military strike to retaliate for Iran's downing of the drone because it could have killed 150 people. ""Neither Iran nor any other hostile actor should mistake US prudence and discretion for weakness. No one has granted them a hunting license in the Middle East,"" US National Security Adviser John Bolton said on Sunday during a visit to Israel. Iran has said it would respond firmly to any threat against it and warned on Sunday of the risks of a military confrontation. ""If a conflict breaks out in the region, no country would be able to manage its scope and timing,"" Major General Gholamali Rashid said, according to the semi-official news agency Fars. ""The American government must act responsibly to protect the lives of American troops by avoiding misconduct in the region."" Tensions in the region began to worsen significantly when Trump pulled out of a 2015 nuclear deal between Iran and six powers and reimposed sanctions on the country. The sanctions had been lifted under the pact in return for Tehran curbing its nuclear programme. Iran is feeling the effects of the sanctions, Bolton told reporters, adding Iran would never be allowed nuclear weapons. ""Iran's continued pursuit of nuclear weapons, its threats to exceed the limits set in the failed Iran nuclear deal in the coming days ... are not signs of a nation seeking peace,"" Bolton said. ""Sanctions are biting, and more added last night,"" he said. ""Iran can never have nuclear weapons - not against the USA. and not against the world."" US ally Israel, which has itself long threatened strikes against Iran's disputed nuclear programme, signalled backing for Trump's stance. ""With all due respect to the fact that 150 Iranians were spared a cruel fate, the real major thing is the American policy (which) absolutely serves the interests of the world and of Israel in preventing Iran from getting nuclear weaponry,"" Regional Cooperation Minister Tzachi Hanegbi told Israel Radio. Nuclear deadline running out Tensions in the Gulf can only be addressed politically and priority should be de-escalation and dialogue, a senior United Arab Emirates official said on Sunday. ""Crisis long in the making requires collective attention; primarily to de-escalate and to find political solutions through dialogue and negotiations,"" Minister of State for Foreign Affairs Anwar Gargash said in a Twitter post. Iran may further scale back compliance with its nuclear deal in two weeks unless European countries shield it from US sanctions through a trade mechanism, the head of Tehran's Strategic Council on Foreign Relations said. ""If Europeans don't take measures within the 60-day deadline (announced by Iran in May), we will take new steps,"" the semi-official news agency ISNA quoted Kamal Kharazi, a former foreign minister, as saying. ""It would be a positive steps if they put resources in (the planned European trade mechanism) Instex and ...make trade possible,"" Kharazi said. ""We have to see in the next two week whether they only make promises or they take practical steps."" Kharazi was speaking after meeting Britain’s Middle East minister Andrew Murrison, who visited Tehran for ""frank and constructive"" talks and to call for urgent de-escalation in the region, according to the Foreign Office. Meanwhile, Iranian lawmakers chanted ""Death to America"" during a parliament session on Sunday after a speaker accused the United States of being the ""real world terrorist"". ""America is the real terrorist in the world by spreading chaos in countries, giving advanced weapons to terrorist groups, causing insecurity, and still it says 'Come, let's negotiate',"" the parliament's deputy speaker, Masoud Pezeshkian, said at the start of a session broadcast live on state radio. ""Death to America,"" chanted many lawmakers. The chants, often repeated since the 1979 Islamic revolution which toppled the US-backed Shah, came weeks after Trump said in a US television interview: ""They (Iranians) haven't screamed 'death to America' lately."" Download The Times of India News App for Latest World News."|"Iran warns war would spread across Gulf, threaten US troops"|"Sun Jun 23 19:26:00 CEST 2019"|"[world]"
"69916070"|"https://timesofindia.indiatimes.com/world/middle-east/iran-warns-war-would-spread-across-gulf-threaten-us-troops/articleshow/69916070.cms"|"[Reuters]"|"DUBAI/WASHINGTON: Any conflict in the Gulf region may spread uncontrollably and threaten the lives of US troops, a senior Iranian military commander said on Sunday after US President Donald Trump said he would impose further sanctions on the Islamic Republic. While flagging more sanctions, Trump had also said on Saturday he wanted to make a deal to bolster Iran's economy in an apparent move to defuse tensions following the shooting down of an unmanned US drone this week by the Islamic Republic. Trump has said he aborted a military strike to retaliate for Iran's downing of the drone because it could have killed 150 people. ""Neither Iran nor any other hostile actor should mistake US prudence and discretion for weakness. No one has granted them a hunting license in the Middle East,"" US National Security Adviser John Bolton said on Sunday during a visit to Israel. Iran has said it would respond firmly to any threat against it and warned on Sunday of the risks of a military confrontation. ""If a conflict breaks out in the region, no country would be able to manage its scope and timing,"" Major General Gholamali Rashid said, according to the semi-official news agency Fars. ""The American government must act responsibly to protect the lives of American troops by avoiding misconduct in the region."" Tensions in the region began to worsen significantly when Trump pulled out of a 2015 nuclear deal between Iran and six powers and reimposed sanctions on the country. The sanctions had been lifted under the pact in return for Tehran curbing its nuclear programme. Iran is feeling the effects of the sanctions, Bolton told reporters, adding Iran would never be allowed nuclear weapons. ""Iran's continued pursuit of nuclear weapons, its threats to exceed the limits set in the failed Iran nuclear deal in the coming days ... are not signs of a nation seeking peace,"" Bolton said. ""Sanctions are biting, and more added last night,"" he said. ""Iran can never have nuclear weapons - not against the USA. and not against the world."" US ally Israel, which has itself long threatened strikes against Iran's disputed nuclear programme, signalled backing for Trump's stance. ""With all due respect to the fact that 150 Iranians were spared a cruel fate, the real major thing is the American policy (which) absolutely serves the interests of the world and of Israel in preventing Iran from getting nuclear weaponry,"" Regional Cooperation Minister Tzachi Hanegbi told Israel Radio. Nuclear deadline running out Tensions in the Gulf can only be addressed politically and priority should be de-escalation and dialogue, a senior United Arab Emirates official said on Sunday. ""Crisis long in the making requires collective attention; primarily to de-escalate and to find political solutions through dialogue and negotiations,"" Minister of State for Foreign Affairs Anwar Gargash said in a Twitter post. Iran may further scale back compliance with its nuclear deal in two weeks unless European countries shield it from US sanctions through a trade mechanism, the head of Tehran's Strategic Council on Foreign Relations said. ""If Europeans don't take measures within the 60-day deadline (announced by Iran in May), we will take new steps,"" the semi-official news agency ISNA quoted Kamal Kharazi, a former foreign minister, as saying. ""It would be a positive steps if they put resources in (the planned European trade mechanism) Instex and ...make trade possible,"" Kharazi said. ""We have to see in the next two week whether they only make promises or they take practical steps."" Kharazi was speaking after meeting Britain’s Middle East minister Andrew Murrison, who visited Tehran for ""frank and constructive"" talks and to call for urgent de-escalation in the region, according to the Foreign Office. Meanwhile, Iranian lawmakers chanted ""Death to America"" during a parliament session on Sunday after a speaker accused the United States of being the ""real world terrorist"". ""America is the real terrorist in the world by spreading chaos in countries, giving advanced weapons to terrorist groups, causing insecurity, and still it says 'Come, let's negotiate',"" the parliament's deputy speaker, Masoud Pezeshkian, said at the start of a session broadcast live on state radio. ""Death to America,"" chanted many lawmakers. The chants, often repeated since the 1979 Islamic revolution which toppled the US-backed Shah, came weeks after Trump said in a US television interview: ""They (Iranians) haven't screamed 'death to America' lately."" Download The Times of India News App for Latest World News."|"Iran warns war would spread across Gulf, threaten US troops"|"Sun Jun 23 19:26:00 CEST 2019"|"[world]"
"69916070"|"https://timesofindia.indiatimes.com/world/middle-east/iran-warns-war-would-spread-across-gulf-threaten-us-troops/articleshow/69916070.cms"|"[Reuters]"|"DUBAI/WASHINGTON: Any conflict in the Gulf region may spread uncontrollably and threaten the lives of US troops, a senior Iranian military commander said on Sunday after US President Donald Trump said he would impose further sanctions on the Islamic Republic. While flagging more sanctions, Trump had also said on Saturday he wanted to make a deal to bolster Iran's economy in an apparent move to defuse tensions following the shooting down of an unmanned US drone this week by the Islamic Republic. Trump has said he aborted a military strike to retaliate for Iran's downing of the drone because it could have killed 150 people. ""Neither Iran nor any other hostile actor should mistake US prudence and discretion for weakness. No one has granted them a hunting license in the Middle East,"" US National Security Adviser John Bolton said on Sunday during a visit to Israel. Iran has said it would respond firmly to any threat against it and warned on Sunday of the risks of a military confrontation. ""If a conflict breaks out in the region, no country would be able to manage its scope and timing,"" Major General Gholamali Rashid said, according to the semi-official news agency Fars. ""The American government must act responsibly to protect the lives of American troops by avoiding misconduct in the region."" Tensions in the region began to worsen significantly when Trump pulled out of a 2015 nuclear deal between Iran and six powers and reimposed sanctions on the country. The sanctions had been lifted under the pact in return for Tehran curbing its nuclear programme. Iran is feeling the effects of the sanctions, Bolton told reporters, adding Iran would never be allowed nuclear weapons. ""Iran's continued pursuit of nuclear weapons, its threats to exceed the limits set in the failed Iran nuclear deal in the coming days ... are not signs of a nation seeking peace,"" Bolton said. ""Sanctions are biting, and more added last night,"" he said. ""Iran can never have nuclear weapons - not against the USA. and not against the world."" US ally Israel, which has itself long threatened strikes against Iran's disputed nuclear programme, signalled backing for Trump's stance. ""With all due respect to the fact that 150 Iranians were spared a cruel fate, the real major thing is the American policy (which) absolutely serves the interests of the world and of Israel in preventing Iran from getting nuclear weaponry,"" Regional Cooperation Minister Tzachi Hanegbi told Israel Radio. Nuclear deadline running out Tensions in the Gulf can only be addressed politically and priority should be de-escalation and dialogue, a senior United Arab Emirates official said on Sunday. ""Crisis long in the making requires collective attention; primarily to de-escalate and to find political solutions through dialogue and negotiations,"" Minister of State for Foreign Affairs Anwar Gargash said in a Twitter post. Iran may further scale back compliance with its nuclear deal in two weeks unless European countries shield it from US sanctions through a trade mechanism, the head of Tehran's Strategic Council on Foreign Relations said. ""If Europeans don't take measures within the 60-day deadline (announced by Iran in May), we will take new steps,"" the semi-official news agency ISNA quoted Kamal Kharazi, a former foreign minister, as saying. ""It would be a positive steps if they put resources in (the planned European trade mechanism) Instex and ...make trade possible,"" Kharazi said. ""We have to see in the next two week whether they only make promises or they take practical steps."" Kharazi was speaking after meeting Britain’s Middle East minister Andrew Murrison, who visited Tehran for ""frank and constructive"" talks and to call for urgent de-escalation in the region, according to the Foreign Office. Meanwhile, Iranian lawmakers chanted ""Death to America"" during a parliament session on Sunday after a speaker accused the United States of being the ""real world terrorist"". ""America is the real terrorist in the world by spreading chaos in countries, giving advanced weapons to terrorist groups, causing insecurity, and still it says 'Come, let's negotiate',"" the parliament's deputy speaker, Masoud Pezeshkian, said at the start of a session broadcast live on state radio. ""Death to America,"" chanted many lawmakers. The chants, often repeated since the 1979 Islamic revolution which toppled the US-backed Shah, came weeks after Trump said in a US television interview: ""They (Iranians) haven't screamed 'death to America' lately."" Download The Times of India News App for Latest World News."|"Iran warns war would spread across Gulf, threaten US troops"|"Sun Jun 23 19:26:00 CEST 2019"|"[world]"
"69921328"|"https://timesofindia.indiatimes.com/world/rest-of-world/7-3-magnitude-quake-hits-indonesia-no-tsunami-threat/articleshow/69921328.cms"|"[AFP]"|"JAKARTA: A powerful magnitude 7.3 quake struck eastern Indonesia on Monday, US seismologists said, but no tsunami warning was issued and there were no immediate reports of major damage or casualties. The quake hit at a depth of 208 kilometres south of Ambon island in the Banda Sea at 11:53 local time, the US Geological Survey said. The Pacific Tsunami Warning Center said there was no threat of a tsunami as the quake was too deep. The strong temblor came hours after a 6.1-magnitude earthquake hit Papua, also in the eastern part of the Southeast Asian archipelago. That quake hit about 240 kilometres west of the town of Abepura in Papua province, at a relatively shallow depth of 21 kilometres, according to the USGS. There were also no immediate reports of casualties after the earthquake. A shallower 6.3-magnitude hit the area last week, but the damage was not extensive. Indonesia experiences frequent seismic and volcanic activity due to its position on the Pacific ""Ring of Fire"", where tectonic plates collide. Last year, a 7.5-magnitude quake and a subsequent tsunami in Palu on Sulawesi island killed more than 2,200 with a thousand more declared missing. On December 26, 2004, a 9.1-magnitude earthquake struck Aceh province, causing a tsunami and killing more than 170,000. Download The Times of India News App for Latest World News."|"7.3-magnitude quake hits Indonesia, no tsunami threat"|"Mon Jun 24 10:47:00 CEST 2019"|"[world]"
"69964751"|"https://timesofindia.indiatimes.com/world/us/trump-says-he-will-not-meet-north-koreas-kim-during-g20-trip/articleshow/69964751.cms"|"[Reuters]"|"WASHINGTON: US President Donald Trump said on Wednesday he will not meet with North Korean leader Kim Jong Un during his trip to Asia for the G20 summit this weekend. Trump and Kim have exchanged letters and held two previous summits, but talks between the two countries aimed at dismantling Pyongyang's nuclear weapons program have mostly broken down. Download The Times of India News App for Latest World News."|"Trump says he will not meet North Korea's Kim during G20 trip"|"Wed Jun 26 23:24:00 CEST 2019"|"[world]"
"69950985"|"https://timesofindia.indiatimes.com/world/us/trump-threatens-obliteration-of-iran-as-sanctions-row-escalates/articleshow/69950985.cms"|"[AP]"|"TEHRAN: Iran warned on Tuesday that new US sanctions targeting its supreme leader and other top officials meant ""closing the doors of diplomacy"" between Tehran and Washington amid heightened tensions, even as President Hassan Rouhani derided the White House as being ""afflicted by mental retardation"". President Donald Trump called that a ""very ignorant and insulting statement"", posting on Twitter that an Iranian attack on any US interest will be met with ""great and overwhelming force... overwhelming will mean obliteration"". His secretary of state, Mike Pompeo, said the Iranian statement was ""immature"". The remarks from Tehran shows the pressure that the nation feel over the maximalist campaign of sanctions by the Trump administration. From Israel, US national security adviser John Bolton said Iran could walk through an ""open door"" to talks with America but also warned that ""all options remain on the table"" if Tehran makes good on its promise to begin breaking one limit from its 2015 nuclear deal with world powers. The verbal volleys recalled North Korea's statements about Trump before the change in course and the start of negotiations with Washington. In 2017, state media quoted North Korean leader Kim Jong-un calling Trump ""the mentally deranged US dotard"". However, there are no signs the Iranian leadership would welcome talks. ""The useless sanctioning of Islamic Revolution Supreme Leader (Khamenei) and the commander of Iranian diplomacy means closing the doors of diplomacy by the US' desperate administration,"" Iranian foreign ministry spokesman Abbas Mousavi tweeted. ""Trump's government is annihilating all the established international mechanisms for keeping peace and security in the world."" Download The Times of India News App for Latest World News."|"Trump threatens 'obliteration' of Iran, as sanctions row escalates"|"Wed Jun 26 06:31:00 CEST 2019"|"[world]"
